col1,col2
DDX3,0.003289473684210526
DNM,0.019736842105263157
FZD5,0.003289473684210526
FZD7,0.006578947368421052
VANGL2,0.02631578947368421
E3B1,0.02631578947368421
EPS8,0.006578947368421052
EBP1,0.019736842105263157
RPL30,0.006578947368421052
RPL4,0.029605263157894735
EIF3S2,0.013157894736842105
SMARCA4,0.019736842105263157
ENG,0.029605263157894735
TGFB3,0.003289473684210526
KRT8,0.009868421052631578
ERK1,0.14802631578947367
SF1,0.009868421052631578
ERK2,0.06907894736842105
ERT,0.013157894736842105
FBL,0.009868421052631578
POLR1A,0.006578947368421052
PSMD3,0.02631578947368421
FKBP12,0.013157894736842105
FKBP51,0.006578947368421052
FLIP,0.039473684210526314
MAP2K6,0.023026315789473683
GAB2,0.019736842105263157
GAPDH ,0.006578947368421052
