Name,Betweenness,Degree,Closeness,EigenValueC,Khatz,ClusteringCoef,Label
KCNQ1,0.0,0.0018518518518518,0.2861685214626391,0.0006413305558699,0.017679548335192,0.0,0
PRKAR1B,0.0,0.0018518518518518,0.2861685214626391,0.0006413305558699,0.017679548335192,0.0,0
PRKCL,0.0045944554754556,0.0481481481481481,0.4081632653061224,0.0448232858632809,0.1085180511035151,0.1784615384615384,0
PSD95,0.0,0.0018518518518518,0.3195266272189349,0.0053012525132014,0.0090022642082264,0.0,0
PYK2,0.0003878093268976,0.0129629629629629,0.3247143716175586,0.0099794741856978,0.034681702321145,0.0952380952380952,0
RAB5,0.0010752695848911,0.0185185185185185,0.3550295857988165,0.0125422322791132,0.0374989293440372,0.0888888888888888,0
RAB23,4.73107749957884e-05,0.0037037037037037,0.2712204922149673,0.0002929191989131,0.0096604274067467,0.0,0
RACK1,0.0068094330283209,0.0222222222222222,0.3629032258064516,0.0172528967052549,0.0561740345982523,0.106060606060606,0
RPS13,0.0,0.0018518518518518,0.2664035520473606,0.0004688866630085,0.0142908071081739,0.0,0
SDC2,6.163425981317268e-05,0.0037037037037037,0.2842105263157894,0.000856650625466,0.0127075777895103,0.0,0
RAD54L2,0.0003965222841748,0.0092592592592592,0.3286670724284845,0.0025270648342553,0.0170251454235088,0.1,0
RAI,0.0001361763668527,0.0092592592592592,0.3450479233226837,0.0055200199952733,0.0123501157531734,0.2,0
RALBP1,0.0075127624746625,0.0314814814814814,0.3711340206185567,0.0445360268696476,0.0245934177269506,0.3308823529411764,0
RALB,0.0,0.0037037037037037,0.2725896012115093,0.0014495329024236,0.013086948433725,1.0,0
RAP30,0.0010294885471602,0.0092592592592592,0.2912621359223301,0.0006110486872965,0.0072027581646232,0.1,0
CDK9,0.0004821786533267,0.0074074074074074,0.2995008319467554,0.0012135004547405,0.0052587302104295,0.0,0
RAP74,0.0009099811654093,0.0074074074074074,0.3221957040572792,0.0017293841262683,0.0163754568696393,0.0,0
RB,0.0,0.0018518518518518,0.2843601895734597,0.0005760233510515,0.0048942478603836,0.0,0
RBPSUH,0.0111303202410168,0.0333333333333333,0.3538663171690694,0.006908728828938,-0.0492922492367487,0.1699346405228758,0
POFUT1,0.0,0.0018518518518518,0.261501210653753,0.0001877604011415,0.0037441787246738,0.0,0
ZNF259,0.0001182032367746,0.0037037037037037,0.2644466209598433,0.0001436217534106,0.0096142195245103,0.0,0
REPS1,0.0003941180112851,0.0092592592592592,0.3075170842824601,0.0088001914734337,0.0195420301268128,0.2,0
REQ,0.0002988411290123,0.0074074074074074,0.3103448275862069,0.0016631663516253,-0.0056060372584183,0.0,0
RIP2,5.602111543978799e-05,0.0111111111111111,0.3245192307692308,0.0077766208100955,0.0384729849502987,0.3333333333333333,0
RTKN,0.0008413115954301,0.0185185185185185,0.3286670724284845,0.0060517375895166,0.0488040825821005,0.2222222222222222,0
RKIP,0.0020230638284764,0.0203703703703703,0.3706245710363761,0.0114654902367716,0.0470914508161066,0.0909090909090909,0
RPA5,0.0039180186495689,0.0092592592592592,0.243024302430243,6.095736611667297e-05,0.0143482869360604,0.2,0
POLR1D,0.0,0.0018518518518518,0.1955813111191597,1.6566549068494545e-06,0.0101082323419547,0.0,0
RSK1,0.0015379897010892,0.0185185185185185,0.3492884864165588,0.0093900872146577,0.1007196441301984,0.0444444444444444,0
RSK2,3.100681708096076e-05,0.0055555555555555,0.3061224489795918,0.0031330103123048,0.0405220695872226,0.0,0
RSK3,0.001553193201624,0.0166666666666666,0.3437301082113304,0.006590636337196,0.1007608913835894,0.1111111111111111,0
SAM68,0.0032468856383157,0.0351851851851851,0.3770949720670391,0.0590369119595212,0.015461333785395,0.4912280701754385,0
SAP97,0.0002068240655827,0.0055555555555555,0.3159742539496781,0.0018615640819746,-0.0116732566351982,0.0,0
SCF,0.0022105756973443,0.0203703703703703,0.3415559772296015,0.0039534368116203,-0.0468341073008382,0.2,0
LRP5,0.0,0.0018518518518518,0.2559241706161137,0.0001337594325553,0.0103609211017864,0.0,0
SH2D3C,0.0001519057598774,0.0055555555555555,0.3049124788255223,0.0036214126520428,0.0085392680335469,0.3333333333333333,0
SHIP2,0.0011367525804597,0.0296296296296296,0.3538663171690694,0.039446770586916,0.0458931009243232,0.3166666666666666,0
SHP2,0.0027138240085793,0.0388888888888888,0.3818953323903818,0.0588890321476576,0.0940695744963385,0.419047619047619,0
SINK,0.0005594946925915,0.0111111111111111,0.3300733496332518,0.0043238958880343,0.0457423250287141,0.0,0
SKIL,0.0,0.0055555555555555,0.3358208955223881,0.0080868849131856,-0.0173605727934838,1.0,0
SMOH,0.0046038672932592,0.0222222222222222,0.3472668810289389,0.0062734358560981,0.0026228645289534,0.0303030303030303,0
SMRT,2.585066190001891e-05,0.0055555555555555,0.299168975069252,0.0011353097771311,0.0084129097078247,0.0,0
SMURF1,0.0063986040920155,0.0314814814814814,0.3792134831460674,0.0289925096289161,-0.0236857636657481,0.2205882352941176,0
ZFYVE9,0.0,0.0018518518518518,0.2750891492613347,0.0007879373142021,0.0063048272817739,0.0,0
MAGEA1,0.0,0.0018518518518518,0.2690582959641255,0.0002785796570386,0.004281529086814,0.0,0
SNX1,0.0005713286835258,0.0129629629629629,0.3302752293577982,0.0111236695749702,0.032227308867754,0.238095238095238,0
SNX6,6.345638494082164e-06,0.0037037037037037,0.2915766738660907,0.0039983251644658,0.0135541890055815,0.0,0
SNX4,0.0017520079779043,0.0185185185185185,0.3619302949061662,0.0320604005282268,-0.0138062037981074,0.4888888888888889,0
SODD,0.0049636856967233,0.0259259259259259,0.3441682600382409,0.0062282115352037,-0.056118375774019,0.2197802197802197,0
PPP2R2A,0.0,0.0018518518518518,0.2561669829222011,0.0001692657976885,0.0030615660709468,0.0,0
LRP1,0.0,0.0018518518518518,0.2112676056338028,3.3219549701992755e-05,0.010295909081936,0.0,0
STAMBPL1,0.0001017143321883,0.0092592592592592,0.3515625,0.0090052337134687,0.0036050420920377,0.3,0
TAB3,0.0004025860667373,0.0166666666666666,0.336239103362391,0.0036720543682137,-0.0162149315166211,0.3611111111111111,0
TAK1,0.0003957388888439,0.0111111111111111,0.3391959798994975,0.0048236866232533,-0.0032611413336314,0.2,0
TBPIP,0.0004898735678023,0.0074074074074074,0.3329223181257706,0.0038641794145813,-0.0042021890436994,0.3333333333333333,0
TFDP2,1.0745970670344464e-05,0.0055555555555555,0.3001667593107281,0.0022778237274655,0.0075572192304398,0.6666666666666666,0
TFIIH,0.0,0.0018518518518518,0.2756508422664624,0.0004630677903632,0.0014157526234458,0.0,0
TGFBRAP1,0.0023525514666004,0.0203703703703703,0.3543307086614173,0.0118729109545238,-0.0348586314796554,0.4,0
TIEG2,3.2353479779041034e-05,0.0037037037037037,0.2669303015323777,0.0002391377186237,0.0091159029138559,0.0,0
TIP1,8.664148594486189e-05,0.0037037037037037,0.3101665709362435,0.0016292528530479,-0.004076498516902,0.0,0
TIP60,0.0036782665834194,0.0222222222222222,0.3763066202090592,0.0115656676163579,0.0077949443828923,0.1666666666666666,0
TNFR1,0.0032973029876192,0.0314814814814814,0.3716448726772196,0.018076355265645,-0.0753586558320117,0.2205882352941176,0
TRAF5,0.0,0.0074074074074074,0.3015075376884422,0.0020791526032941,-0.0308527829386355,1.0,0
TNFR2,0.0016224611836168,0.0166666666666666,0.3576158940397351,0.0084475583981344,-0.0374147739533095,0.1944444444444444,0
TPL2,0.0006174834511906,0.0148148148148148,0.3452685421994885,0.0051264383452828,0.0103891258230086,0.2857142857142857,0
TRAILR1,0.0001141910398633,0.0111111111111111,0.3347799132052076,0.0045756044227292,-0.0325861004334623,0.4,0
TRUSS,0.0049705801087728,0.024074074074074,0.3595206391478029,0.0060063986838201,-0.079503812587304,0.1282051282051282,0
TVL1,0.0068209888412541,0.0148148148148148,0.3349875930521092,0.0048702104111908,0.0295354662166754,0.0357142857142857,0
NFYB,0.0,0.0018518518518518,0.2510460251046025,0.0001323590320434,0.0116269502700162,0.0,0
UBC9,0.0001683748528659,0.0055555555555555,0.3341584158415842,0.0076087246785249,0.0027699971868783,0.0,0
UBCH5B,0.002220355519901,0.0148148148148148,0.3441682600382409,0.0060756959627284,-0.0013350444229325,0.1428571428571428,0
UBCH5C,0.0009578992579571,0.0055555555555555,0.304054054054054,0.0022561114426477,0.0150018103374551,0.0,0
USP9,0.0001339072691337,0.0055555555555555,0.3028603477285474,0.0010556001978729,0.0129269722123572,0.3333333333333333,0
YES,0.0025463013746179,0.0277777777777777,0.3663500678426051,0.0461449902406536,-0.0022010822395792,0.5047619047619047,0
ZIN,0.0007505755999841,0.0055555555555555,0.3304773561811505,0.0051055419682848,0.004027286303215,0.0,0
ZNF216,0.0001613203443875,0.0074074074074074,0.3266787658802177,0.0029168139572827,0.0080125504812739,0.1666666666666666,0
