Name,Betweenness,Degree,Closeness,EigenValueC,Khatz,ClusteringCoef,Label
VIM,0.0007332728815039,0.0114285714285714,0.3455083909180652,0.0131161373133878,-0.0021371668616285,0.0,0
GAPDH,0.0002743844301882,0.0085714285714285,0.2961082910321489,0.0033017819306462,0.000297634886558,0.0,1
GAS1,0.003647453960983,0.0114285714285714,0.2824858757062147,0.0021603984647602,0.0002247089934405,0.0,0
HIP1,0.0031350908648491,0.02,0.3362151777137367,0.0272292068218864,0.0104802656297474,0.380952381,0
RAB23,5.304952926729432e-05,0.0057142857142857,0.2298095863427446,0.0001676124274465,-0.0022799413136883,0.0,0
GIPC,0.0091170104204011,0.0228571428571428,0.3346080305927342,0.0133172633097696,0.0094405338603162,0.035714286,0
ITGA6,0.0,0.0028571428571428,0.2508960573476702,0.0005285458496843,-0.0015492693844957,0.0,0
KPNB1,0.0083893242660163,0.0371428571428571,0.374331550802139,0.0292885162697166,-0.0257433965163059,0.166666667,0
GP130,4.191824267364728e-06,0.0171428571428571,0.354251012145749,0.0477668479602688,-0.0064446079580854,0.933333333,0
RANBP9,4.961202346640981e-05,0.0085714285714285,0.3213957759412305,0.011795623041249,-0.0111519752662885,0.0,0
GRIM19,0.0,0.0028571428571428,0.3080985915492957,0.0077863378512037,-0.008274703941954,0.0,0
HBO1,0.0003337491368087,0.0085714285714285,0.2753737214791503,0.0008029932894745,-0.0004956622198639,0.0,0
YY1,0.0002888440543509,0.0085714285714285,0.3153153153153153,0.0044930208331007,-0.006437167475764,0.333333333,0
ID1,3.1332479198754026e-05,0.0114285714285714,0.2878289473684211,0.0027689308920248,0.0212637958665283,0.833333333,0
ID4,5.457770500750444e-06,0.0114285714285714,0.2831715210355987,0.0022099446768864,0.0122897404394736,0.833333333,0
TCF12,0.0,0.0085714285714285,0.2829426030719482,0.0021042443227801,0.010356668087971,1.0,0
SNRPD2,0.0,0.0028571428571428,0.2762430939226519,0.0015813437642899,-0.005867328539628,0.0,0
SUMO2,0.001921038796696,0.02,0.319634703196347,0.006415842333948,-0.0138947057588098,0.095238095,0
HSP90A,0.0092911468985472,0.0457142857142857,0.3928170594837261,0.0521468737234445,-0.0357914592810779,0.216666667,0
STUB1,0.000762842739919,0.02,0.3431372549019608,0.0189760606217397,-0.020859711620329,0.19047619,0
SUMO1,0.009905263698538,0.0285714285714285,0.3202195791399817,0.0065052312184379,-0.0188378660568883,0.044444444,0
HSP90B,0.005400707178804,0.02,0.3246753246753247,0.0076000209838307,-0.0121947007859685,0.095238095,0
KPNA6,0.0093083741268477,0.0257142857142857,0.3496503496503496,0.0175359430365405,-0.0331472273553704,0.194444444,0
MITF,0.00048181185747,0.0171428571428571,0.3246753246753247,0.0073944526949173,0.0094367491562679,0.466666667,0
IKBA,0.0038103022198485,0.0428571428571428,0.3914988814317673,0.0604927085548278,-0.0636278337772151,0.4,0
IKKB,5.5882592888260464e-05,0.0171428571428571,0.3586065573770491,0.0313445321038239,-0.0565152994548198,0.8,0
POLR1B,0.0069040166095564,0.0085714285714285,0.238095238095238,0.0001032702137839,0.0006685800344373,0.0,0
WDR12,0.0,0.0028571428571428,0.2353732347007397,8.929838568015407e-05,0.0012767881517736,0.0,0
JNK1,4.105842211962514e-05,0.0142857142857142,0.354251012145749,0.0293399004225641,-0.0392630962235722,0.7,0
SNIP1,0.0,0.0028571428571428,0.2592592592592592,0.0006959800746347,-0.0058080455060644,0.0,0
LAMR1,0.00690775280596,0.0228571428571428,0.364963503649635,0.0143899030398611,-0.0098589210637466,0.25,0
KRT17,0.0057142857142857,0.0057142857142857,0.2681992337164751,0.0013790966911949,-0.0027824387070484,0.0,0
SFN,0.0,0.0028571428571428,0.211608222490931,5.473465647478609e-05,-0.0027715666412322,0.0,0
MAML1,0.0020352032592276,0.0257142857142857,0.3465346534653465,0.0109795071787367,0.0123916769217075,0.222222222,0
MAP1B,0.0,0.0028571428571428,0.2694380292532717,0.0013499728369509,-0.0036868904244123,0.0,0
ATF2,0.0001178635987467,0.0085714285714285,0.2991452991452991,0.0029308631200884,-0.0035036246690564,0.333333333,0
MEK1,0.0040901330479115,0.0171428571428571,0.3593429158110883,0.0142494668581708,-0.002154206423667,0.2,0
MEK2,0.0,0.0028571428571428,0.2938706968933669,0.0021138123267142,-0.0026080228228438,0.0,0
MEK3,0.0025796400113747,0.0257142857142857,0.3482587064676617,0.0117776151060792,0.0028147948667561,0.222222222,0
MIG6,0.0013074895623416,0.0171428571428571,0.2675840978593272,0.0007337643099832,-0.0002335699087716,0.2,0
RPL6,0.0,0.0057142857142857,0.2592592592592592,0.0005063333865916,-0.0021460219114253,1.0,0
UXT,0.0,0.0057142857142857,0.2408809359944941,0.0001968071406628,-0.0023837224084891,1.0,0
MKP1,0.002091119208873,0.02,0.3458498023715415,0.0134101520833749,-0.0091588234885718,0.19047619,0
NGAP,0.0068494807453068,0.0171428571428571,0.3249767873723305,0.006850586943614,0.0157834284359246,0.066666667,0
CAV2,0.0,0.0028571428571428,0.2454417952314165,0.0002718913948553,-0.0009149799269349,0.0,0
NIK,0.0011912211142244,0.0314285714285714,0.3586065573770491,0.0203955871724687,-0.0150749905571473,0.272727273,0
NKIRAS1,0.0001811828182724,0.0142857142857142,0.3398058252427184,0.0091443584368259,-0.0044649006362341,0.4,0
NR3C1,0.0125232221100778,0.04,0.3837719298245614,0.0340119936670357,-0.0400564981605181,0.175824176,1
CALR,0.0,0.0028571428571428,0.2775574940523394,0.0013498943194292,-0.0064989725865792,0.0,0
NSMAF,0.0007755944057127,0.0142857142857142,0.3216911764705882,0.0100651558091953,0.0041076435623748,0.1,0
P204,0.0,0.0028571428571428,0.2999143101970865,0.0077913370939174,0.0019726510258296,0.0,0
PAF53,0.0,0.0028571428571428,0.1924134139637163,4.098668143885002e-06,-0.0024264647670836,0.0,0
PEN2,0.0001729124558362,0.0142857142857142,0.3089143865842895,0.0045820645692599,0.021343715611349,0.6,0
PFDN2,7.271079763916442e-05,0.0057142857142857,0.2457865168539325,0.000436070924417,-0.0057215828126602,0.0,0
PIAS3,6.644192815014897e-06,0.0057142857142857,0.3228782287822878,0.0105483679229588,-0.0107314996566812,0.0,0
PIAS4,0.0019991396782383,0.0114285714285714,0.3507014028056112,0.0141419791476241,-0.0231931826387956,0.0,0
PITPN,8.148561560835865e-05,0.0085714285714285,0.2953586497890295,0.0065801615764484,-0.0022825777585576,0.0,0
POLR2H,0.0205888537114277,0.0142857142857142,0.3178928247048138,0.008264988656617,-0.0070616080002397,0.2,0
POLR2L,0.0001715994732683,0.0085714285714285,0.2489331436699857,0.0003845443948327,-0.0023710239805629,0.666666667,0
RAB5,0.0044668722663416,0.0171428571428571,0.341130604288499,0.0101548802277162,0.016054352413435,0.0,0
RACK1,0.0156219729396434,0.0314285714285714,0.3472222222222222,0.0337144678150928,0.0222496634741553,0.181818182,0
RPS13,0.0,0.0028571428571428,0.2579218865143699,0.0013380858832242,-0.0002683564231118,0.0,0
SDC2,0.0,0.0028571428571428,0.2579218865143699,0.0013380858832242,-0.0002683564231118,0.0,0
RAI,0.0001100393063127,0.0114285714285714,0.332383665716999,0.0095665859803934,-0.0164137955369938,0.333333333,0
RAIDD,0.0005764124924665,0.0228571428571428,0.3388189738625363,0.015329102279641,-0.0093670034977907,0.214285714,0
RALBP1,0.0114212793786905,0.0314285714285714,0.3638253638253638,0.0475478294843142,0.0073729835297792,0.236363636,0
RALB,0.0,0.0028571428571428,0.2669717772692601,0.0018871150438991,-0.0017560244175494,0.0,0
RAP30,0.0021432931879665,0.0114285714285714,0.28,0.0010760718842847,0.0119402123061638,0.166666667,0
CDK9,0.0024001418830782,0.0114285714285714,0.2933780385582565,0.0025150162344453,-0.0022085958066752,0.0,0
RAP74,5.445211988849989e-05,0.0057142857142857,0.2480510276399716,0.0004278451745087,-0.0034203431512188,0.0,0
RB,0.0,0.0028571428571428,0.2719502719502719,0.0007522209603733,-0.0028005249785446,0.0,0
RBPSUH,0.0086567853828269,0.0342857142857142,0.3482587064676617,0.0128364125643717,-0.015664537567362,0.196969697,0
FHL1,0.0,0.0028571428571428,0.258493353028065,0.0005094614732711,-0.0040597765272635,0.0,0
ZNF259,0.0001893729616963,0.0057142857142857,0.2573529411764705,0.0003447824627702,0.0022094642573288,0.0,0
REQ,0.0005586858661457,0.0114285714285714,0.2996575342465753,0.0028241325180833,-0.0068575416076311,0.0,0
RIP2,0.0002099822983293,0.0171428571428571,0.3255813953488372,0.0220170202233006,0.0092026873978044,0.2,0
RKIP,0.0021254697285054,0.0171428571428571,0.3371868978805395,0.0066684526632148,0.0470188908836819,0.133333333,0
RPA5,0.0068045974677861,0.0114285714285714,0.2466525722339675,0.000347936096462,-0.0036556164062794,0.166666667,0
POLR1D,0.0,0.0028571428571428,0.1979638009049773,1.3809156991397671e-05,-0.0028588844111553,0.0,0
RSK2,0.0,0.0028571428571428,0.2760252365930599,0.0018653972132972,-0.0071745452106655,0.0,0
SAM68,0.0065520618240821,0.0342857142857142,0.3535353535353535,0.0739873823901411,0.0040862500698455,0.651515152,0
SAP97,0.0007232777665707,0.0085714285714285,0.3317535545023696,0.0099088920081858,0.0354354843950905,0.0,0
SCF,0.0028572407795928,0.0285714285714285,0.324074074074074,0.0041465807782089,0.0654394969483629,0.288888889,0
SHP2,0.0041414893614427,0.0342857142857142,0.3691983122362869,0.0681617212677712,-0.007028954472694,0.545454545,0
SINK,0.0006996019318319,0.0114285714285714,0.324074074074074,0.0088088308178059,-0.0117708133288816,0.0,0
SMRT,3.587519346831668e-05,0.0057142857142857,0.2802241793434747,0.0019433050139088,-0.0111963538884026,0.0,0
SNX1,0.0064305549487262,0.0171428571428571,0.3202195791399817,0.0114306531037828,-0.0020667267364538,0.133333333,0
SNX2,0.0,0.0028571428571428,0.2427184466019417,0.0004536686041758,-0.0026999954441727,0.0,0
SNX6,5.8015349134982026e-05,0.0057142857142857,0.2892561983471074,0.0074350266391427,-0.0024570730397722,0.0,0
SNX4,0.0040184912250713,0.0257142857142857,0.3586065573770491,0.0506466647890886,0.0129526145255207,0.444444444,0
LRP1,0.0,0.0028571428571428,0.2037252619324796,6.950063866221434e-05,-0.0026477737036491,0.0,0
STAMBPL1,0.0002045632271403,0.0085714285714285,0.3164556962025316,0.0091490679170367,-0.0023832202428718,0.0,0
T2BP,0.0005600788190754,0.0085714285714285,0.3012048192771084,0.0018758972966932,0.0018966273920855,0.0,0
NLK,0.0,0.0028571428571428,0.2541757443718228,0.0003442704029196,-0.0030818500366091,0.0,0
TAK1,0.0001010026091196,0.0085714285714285,0.3027681660899654,0.0034415074923911,-0.0059899517915622,0.333333333,0
TFDP2,0.0,0.0028571428571428,0.2684049079754601,0.0008399833644506,0.0133235824611013,0.0,0
TIEG2,0.0001099847245848,0.0057142857142857,0.2629601803155522,0.0006233979019414,-0.0023417246135045,0.0,0
TIP1,0.0,0.0028571428571428,0.303030303030303,0.0025551245486377,0.0133035450066934,0.0,0
TNFR1,0.001832950033169,0.0285714285714285,0.3626943005181347,0.029845470312995,-0.019250201591719,0.222222222,0
TNFR2,0.0023390328714615,0.0142857142857142,0.3455083909180652,0.0130283434862432,-0.0096493227509983,0.2,0
TRUSS,0.0062265012399349,0.0257142857142857,0.3451676528599605,0.0079479531161559,0.0267420126789021,0.083333333,0
UBC9,0.0004737930124236,0.0057142857142857,0.2868852459016393,0.0030081654555342,-0.0009958998124247,0.0,0
UBCH5B,0.0040288561078957,0.02,0.3346080305927342,0.0094443705185017,0.022131640535264,0.095238095,0
UBCH5C,0.0019829499443982,0.0085714285714285,0.3009458297506449,0.004482030010962,-0.01344473436444,0.0,0
USP9,0.0003091800363843,0.0085714285714285,0.2919099249374479,0.0016005566318207,-0.0040586945462569,0.333333333,0
YES,0.003635587263607,0.0257142857142857,0.3593429158110883,0.0515183380430531,0.0155715278350961,0.472222222,0
ZIN,0.0014235226059724,0.0085714285714285,0.3219871205151794,0.0094425175746752,-0.0103079481688556,0.0,0
ZNF216,1.1574611414525034e-05,0.0057142857142857,0.3161698283649503,0.0058379854330863,-0.0154122323567588,0.0,0
